iteration,keepPower,keepPowerReadback
8130,0,0
8130,1,1
8132,0,0
8132,1,1
8134,0,0
8134,1,1
8136,0,0
8136,1,1
8138,0,0
8138,1,1
8140,0,0
8140,1,1
8142,0,0
8142,1,1
8144,0,0
8144,1,1
8146,0,0
8146,1,1
8148,0,0
8148,1,1
8150,0,0
8150,1,1
8152,0,0
8152,1,1
8154,0,0
8154,1,1
8156,0,0
8156,1,1
8158,0,0
8158,1,1
8160,0,0
8160,1,1
8162,0,0
8162,1,1
8164,0,0
8164,1,1
8166,0,0
8166,1,1
8168,0,0
8168,1,1
8170,0,0
8170,1,1
8172,0,0
8172,1,1
8174,0,0
8174,1,1
8176,0,0
8176,1,1
8178,0,0
8178,1,1
8180,0,0
8180,1,1
8182,0,0
8182,1,1
8184,0,0
8184,1,1
8186,0,0
8186,1,1
8188,0,0
8188,1,1
8190,0,0
8190,1,1
8192,0,0
8192,1,1
8194,0,0
8194,1,1
8196,0,0
8196,1,1
8198,0,0
8198,1,1
8200,0,0
8200,1,1
8202,0,0
8202,1,1
8204,0,0
8204,1,1
8206,0,0
8206,1,1
8208,0,0
8208,1,1
8210,0,0
8210,1,1
8212,0,0
8212,1,1
8214,0,0
8214,1,1
8216,0,0
8216,1,1
8218,0,0
8218,1,1
8220,0,0
8220,1,1
8222,0,0
8222,1,1
8224,0,0
8224,1,1
8226,0,0
8226,1,1
8228,0,0
8228,1,1
8230,0,0
8230,1,1
8232,0,0
8232,1,1
8234,0,0
8234,1,1
8236,0,0
8236,1,1
8238,0,0
8238,1,1
8240,0,0
8240,1,1
8242,0,0
8242,1,1
8244,0,0
8244,1,1
8246,0,0
8246,1,1
8248,0,0
8248,1,1
8250,0,0
8250,1,1
8252,0,0
8252,1,1
8254,0,0
8254,1,1
8256,0,0
8256,1,1
8258,0,0
8258,1,1
8260,0,0
8260,1,1
8262,0,0
8262,1,1
8264,0,0
8264,1,1
8266,0,0
8266,1,1
8268,0,0
8268,1,1
8270,0,0
8270,1,1
8272,0,0
8272,1,1
8274,0,0
8274,1,1
8276,0,0
8276,1,1
8278,0,0
8278,1,1
8280,0,0
8280,1,1
8282,0,0
8282,1,1
8284,0,0
8284,1,1
8286,0,0
8286,1,1
8288,0,0
8288,1,1
8290,0,0
8290,1,1
8292,0,0
8292,1,1
8294,0,0
8294,1,1
8296,0,0
8296,1,1
8298,0,0
8298,1,1
8300,0,0
8300,1,1
8302,0,0
8302,1,1
8304,0,0
8304,1,1
8306,0,0
8306,1,1
8308,0,0
8308,1,1
8310,0,0
8310,1,1
8312,0,0
8312,1,1
8314,0,0
8314,1,1
8316,0,0
8316,1,1
8318,0,0
8318,1,1
8320,0,0
8320,1,1
8322,0,0
8322,1,1
8324,0,0
8324,1,1
8326,0,0
8326,1,1
8328,0,0
8328,1,1
8330,0,0
8330,1,1
8332,0,0
8332,1,1
8334,0,0
8334,1,1
8336,0,0
8336,1,1
8338,0,0
8338,1,1
8340,0,0
8340,1,1
8342,0,0
8342,1,1
8344,0,0
8344,1,1
8346,0,0
8346,1,1
8348,0,0
8348,1,1
8350,0,0
8350,1,1
8352,0,0
8352,1,1
8354,0,0
8354,1,1
8356,0,0
8356,1,1
8358,0,0
8358,1,1
8360,0,0
8360,1,1
8362,0,0
8362,1,1
8364,0,0
8364,1,1
8366,0,0
8366,1,1
8368,0,0
8368,1,1
8370,0,0
8370,1,1
8372,0,0
8372,1,1
8374,0,0
8374,1,1
8376,0,0
8376,1,1
8378,0,0
8378,1,1
8380,0,0
8380,1,1
8382,0,0
8382,1,1
8384,0,0
8384,1,1
8386,0,0
8386,1,1
8388,0,0
8388,1,1
8390,0,0
8390,1,1
8392,0,0
8392,1,1
8394,0,0
8394,1,1
8396,0,0
8396,1,1
8398,0,0
8398,1,1
8400,0,0
8400,1,1
8402,0,0
8402,1,1
8404,0,0
8404,1,1
8406,0,0
8406,1,1
8408,0,0
8408,1,1
8410,0,0
8410,1,1
8412,0,0
8412,1,1
8414,0,0
8414,1,1
8416,0,0
8416,1,1
8418,0,0
8418,1,1
8420,0,0
8420,1,1
8422,0,0
8422,1,1
8424,0,0
8424,1,1
8426,0,0
8426,1,1
8428,0,0
8428,1,1
8430,0,0
8430,1,1
8432,0,0
8432,1,1
8434,0,0
8434,1,1
8436,0,0
8436,1,1
8438,0,0
8438,1,1
8440,0,0
8440,1,1
8442,0,0
8442,1,1
8444,0,0
8444,1,1
8446,0,0
8446,1,1
8448,0,0
8448,1,1
8450,0,0
8450,1,1
8452,0,0
8452,1,1
8454,0,0
8454,1,1
8456,0,0
8456,1,1
8458,0,0
8458,1,1
8460,0,0
8460,1,1
8462,0,0
8462,1,1
8464,0,0
8464,1,1
8466,0,0
8466,1,1
8468,0,0
8468,1,1
8470,0,0
8470,1,1
8472,0,0
8472,1,1
8474,0,0
8474,1,1
8476,0,0
8476,1,1
8478,0,0
8478,1,1
8480,0,0
8480,1,1
8482,0,0
8482,1,1
8484,0,0
8484,1,1
8486,0,0
8486,1,1
8488,0,0
8488,1,1
8490,0,0
8490,1,1
8492,0,0
8492,1,1
8494,0,0
8494,1,1
8496,0,0
8496,1,1
8498,0,0
8498,1,1
8500,0,0
8500,1,1
8502,0,0
8502,1,1
8504,0,0
8504,1,1
8506,0,0
8506,1,1
8508,0,0
8508,1,1
8510,0,0
8510,1,1
8512,0,0
8512,1,1
8514,0,0
8514,1,1
8516,0,0
8516,1,1
8518,0,0
8518,1,1
8520,0,0
8520,1,1
8522,0,0
8522,1,1
8524,0,0
8524,1,1
8526,0,0
8526,1,1
8528,0,0
8528,1,1
8530,0,0
8530,1,1
8532,0,0
8532,1,1
8534,0,0
8534,1,1
8536,0,0
8536,1,1
8538,0,0
8538,1,1
8540,0,0
8540,1,1
8542,0,0
8542,1,1
8544,0,0
8544,1,1
8546,0,0
8546,1,1
8548,0,0
8548,1,1
8550,0,0
8550,1,1
8552,0,0
8552,1,1
8554,0,0
8554,1,1
8556,0,0
8556,1,1
8558,0,0
8558,1,1
8560,0,0
8560,1,1
8562,0,0
8562,1,1
8564,0,0
8564,1,1
8566,0,0
8566,1,1
8568,0,0
8568,1,1
8570,0,0
8570,1,1
8572,0,0
8572,1,1
8574,0,0
8574,1,1
8576,0,0
8576,1,1
8578,0,0
8578,1,1
8580,0,0
8580,1,1
8582,0,0
8582,1,1
8584,0,0
8584,1,1
8586,0,0
8586,1,1
8588,0,0
8588,1,1
8590,0,0
8590,1,1
8592,0,0
8592,1,1
8594,0,0
8594,1,1
8596,0,0
8596,1,1
8598,0,0
8598,1,1
8600,0,0
8600,1,1
8602,0,0
8602,1,1
8604,0,0
8604,1,1
8606,0,0
8606,1,1
8608,0,0
8608,1,1
8610,0,0
8610,1,1
8612,0,0
8612,1,1
8614,0,0
8614,1,1
8616,0,0
8616,1,1
8618,0,0
8618,1,1
8620,0,0
8620,1,1
8622,0,0
8622,1,1
8624,0,0
8624,1,1
8626,0,0
8626,1,1
8628,0,0
8628,1,1
8630,0,0
8630,1,1
8632,0,0
8632,1,1
8634,0,0
8634,1,1
8636,0,0
8636,1,1
8638,0,0
8638,1,1
8640,0,0
8640,1,1
8642,0,0
8642,1,1
8644,0,0
8644,1,1
8646,0,0
8646,1,1
8648,0,0
8648,1,1
8650,0,0
8650,1,1
8652,0,0
8652,1,1
8654,0,0
8654,1,1
8656,0,0
8656,1,1
8658,0,0
8658,1,1
8660,0,0
8660,1,1
8662,0,0
8662,1,1
8664,0,0
8664,1,1
8666,0,0
8666,1,1
8668,0,0
8668,1,1
8670,0,0
8670,1,1
8672,0,0
8672,1,1
8674,0,0
8674,1,1
8676,0,0
8676,1,1
8678,0,0
8678,1,1
8680,0,0
8680,1,1
8682,0,0
8682,1,1
8684,0,0
8684,1,1
8686,0,0
8686,1,1
8688,0,0
8688,1,1
8690,0,0
8690,1,1
8692,0,0
8692,1,1
8694,0,0
8694,1,1
8696,0,0
8696,1,1
8698,0,0
8698,1,1
8700,0,0
8700,1,1
8702,0,0
8702,1,1
8704,0,0
8704,1,1
8706,0,0
8706,1,1
8708,0,0
8708,1,1
8710,0,0
8710,1,1
8712,0,0
8712,1,1
8714,0,0
8714,1,1
8716,0,0
8716,1,1
8718,0,0
8718,1,1
8720,0,0
8720,1,1
8722,0,0
8722,1,1
8724,0,0
8724,1,1
8726,0,0
8726,1,1
8728,0,0
8728,1,1
8730,0,0
8730,1,1
8732,0,0
8732,1,1
8734,0,0
8734,1,1
8736,0,0
8736,1,1
8738,0,0
8738,1,1
8740,0,0
8740,1,1
8742,0,0
8742,1,1
8744,0,0
8744,1,1
8746,0,0
8746,1,1
8748,0,0
8748,1,1
8750,0,0
8750,1,1
8752,0,0
8752,1,1
8754,0,0
8754,1,1
8756,0,0
8756,1,1
8758,0,0
8758,1,1
8760,0,0
8760,1,1
8762,0,0
8762,1,1
8764,0,0
8764,1,1
8766,0,0
8766,1,1
8768,0,0
8768,1,1
8770,0,0
8770,1,1
8772,0,0
8772,1,1
8774,0,0
8774,1,1
8776,0,0
8776,1,1
8778,0,0
8778,1,1
8780,0,0
8780,1,1
8782,0,0
8782,1,1
8784,0,0
8784,1,1
8786,0,0
8786,1,1
8788,0,0
8788,1,1
8790,0,0
8790,1,1
8792,0,0
8792,1,1
8794,0,0
8794,1,1
8796,0,0
8796,1,1
8798,0,0
8798,1,1
8800,0,0
8800,1,1
8802,0,0
8802,1,1
8804,0,0
8804,1,1
8806,0,0
8806,1,1
8808,0,0
8808,1,1
8810,0,0
8810,1,1
8812,0,0
8812,1,1
8814,0,0
8814,1,1
8816,0,0
8816,1,1
8818,0,0
8818,1,1
8820,0,0
8820,1,1
8822,0,0
8822,1,1
8824,0,0
8824,1,1
8826,0,0
8826,1,1
8828,0,0
8828,1,1
8830,0,0
8830,1,1
8832,0,0
8832,1,1
8834,0,0
8834,1,1
8836,0,0
8836,1,1
8838,0,0
8838,1,1
8840,0,0
8840,1,1
8842,0,0
8842,1,1
8844,0,0
8844,1,1
8846,0,0
8846,1,1
8848,0,0
8848,1,1
8850,0,0
8850,1,1
8852,0,0
8852,1,1
8854,0,0
8854,1,1
8856,0,0
8856,1,1
8858,0,0
8858,1,1
8860,0,0
8860,1,1
8862,0,0
8862,1,1
8864,0,0
8864,1,1
8866,0,0
8866,1,1
8868,0,0
8868,1,1
8870,0,0
8870,1,1
8872,0,0
8872,1,1
8874,0,0
8874,1,1
8876,0,0
8876,1,1
8878,0,0
8878,1,1
8880,0,0
8880,1,1
8882,0,0
8882,1,1
8884,0,0
8884,1,1
8886,0,0
8886,1,1
8888,0,0
8888,1,1
8890,0,0
8890,1,1
8892,0,0
8892,1,1
8894,0,0
8894,1,1
8896,0,0
8896,1,1
8898,0,0
8898,1,1
8900,0,0
8900,1,1
8902,0,0
8902,1,1
8904,0,0
8904,1,1
8906,0,0
8906,1,1
8908,0,0
8908,1,1
8910,0,0
8910,1,1
8912,0,0
8912,1,1
8914,0,0
8914,1,1
8916,0,0
8916,1,1
8918,0,0
8918,1,1
8920,0,0
8920,1,1
8922,0,0
8922,1,1
8924,0,0
8924,1,1
8926,0,0
8926,1,1
8928,0,0
8928,1,1
8930,0,0
8930,1,1
8932,0,0
8932,1,1
8934,0,0
8934,1,1
8936,0,0
8936,1,1
8938,0,0
8938,1,1
8940,0,0
8940,1,1
8942,0,0
8942,1,1
8944,0,0
8944,1,1
8946,0,0
8946,1,1
8948,0,0
8948,1,1
8950,0,0
8950,1,1
8952,0,0
8952,1,1
8954,0,0
8954,1,1
8956,0,0
8956,1,1
8958,0,0
8958,1,1
8960,0,0
8960,1,1
8962,0,0
8962,1,1
8964,0,0
8964,1,1
8966,0,0
8966,1,1
8968,0,0
8968,1,1
8970,0,0
8970,1,1
8972,0,0
8972,1,1
8974,0,0
8974,1,1
8976,0,0
8976,1,1
8978,0,0
8978,1,1
8980,0,0
8980,1,1
8982,0,0
8982,1,1
8984,0,0
8984,1,1
8986,0,0
8986,1,1
8988,0,0
8988,1,1
8990,0,0
8990,1,1
8992,0,0
8992,1,1
8994,0,0
8994,1,1
8996,0,0
8996,1,1
8998,0,0
8998,1,1
9000,0,0
9000,1,1
9002,0,0
9002,1,1
9004,0,0
9004,1,1
9006,0,0
9006,1,1
9008,0,0
9008,1,1
9010,0,0
9010,1,1
9012,0,0
9012,1,1
9014,0,0
9014,1,1
9016,0,0
9016,1,1
9018,0,0
9018,1,1
9020,0,0
9020,1,1
9022,0,0
9022,1,1
9024,0,0
9024,1,1
9026,0,0
9026,1,1
9028,0,0
9028,1,1
9030,0,0
9030,1,1
9032,0,0
9032,1,1
9034,0,0
9034,1,1
9036,0,0
9036,1,1
9038,0,0
9038,1,1
9040,0,0
9040,1,1
9042,0,0
9042,1,1
9044,0,0
9044,1,1
9046,0,0
9046,1,1
9048,0,0
9048,1,1
9050,0,0
9050,1,1
9052,0,0
9052,1,1
9054,0,0
9054,1,1
9056,0,0
9056,1,1
9058,0,0
9058,1,1
9060,0,0
9060,1,1
9062,0,0
9062,1,1
9064,0,0
9064,1,1
9066,0,0
9066,1,1
9068,0,0
9068,1,1
9070,0,0
9070,1,1
9072,0,0
9072,1,1
9074,0,0
9074,1,1
9076,0,0
9076,1,1
9078,0,0
9078,1,1
9080,0,0
9080,1,1
9082,0,0
9082,1,1
9084,0,0
9084,1,1
9086,0,0
9086,1,1
9088,0,0
9088,1,1
9090,0,0
9090,1,1
9092,0,0
9092,1,1
9094,0,0
9094,1,1
9096,0,0
9096,1,1
9098,0,0
9098,1,1
9100,0,0
9100,1,1
9102,0,0
9102,1,1
9104,0,0
9104,1,1
9106,0,0
9106,1,1
9108,0,0
9108,1,1
9110,0,0
9110,1,1
9112,0,0
9112,1,1
9114,0,0
9114,1,1
9116,0,0
9116,1,1
9118,0,0
9118,1,1
9120,0,0
9120,1,1
9122,0,0
9122,1,1
9124,0,0
9124,1,1
9126,0,0
9126,1,1
9128,0,0
9128,1,1
9130,0,0
9130,1,1
9132,0,0
9132,1,1
9134,0,0
9134,1,1
9136,0,0
9136,1,1
9138,0,0
9138,1,1
9140,0,0
9140,1,1
9142,0,0
9142,1,1
9144,0,0
9144,1,1
9146,0,0
9146,1,1
9148,0,0
9148,1,1
9150,0,0
9150,1,1
9152,0,0
9152,1,1
9154,0,0
9154,1,1
9156,0,0
9156,1,1
9158,0,0
9158,1,1
9160,0,0
9160,1,1
9162,0,0
9162,1,1
9164,0,0
9164,1,1
9166,0,0
9166,1,1
9168,0,0
9168,1,1
9170,0,0
9170,1,1
9172,0,0
9172,1,1
9174,0,0
9174,1,1
9176,0,0
9176,1,1
9178,0,0
9178,1,1
9180,0,0
9180,1,1
9182,0,0
9182,1,1
9184,0,0
9184,1,1
9186,0,0
9186,1,1
9188,0,0
9188,1,1
9190,0,0
9190,1,1
9192,0,0
9192,1,1
9194,0,0
9194,1,1
9196,0,0
9196,1,1
9198,0,0
9198,1,1
9200,0,0
9200,1,1
9202,0,0
9202,1,1
9204,0,0
9204,1,1
9206,0,0
9206,1,1
9208,0,0
9208,1,1
9210,0,0
9210,1,1
9212,0,0
9212,1,1
9214,0,0
9214,1,1
9216,0,0
9216,1,1
9218,0,0
9218,1,1
9220,0,0
9220,1,1
9222,0,0
9222,1,1
9224,0,0
9224,1,1
9226,0,0
9226,1,1
9228,0,0
9228,1,1
9230,0,0
9230,1,1
9232,0,0
9232,1,1
9234,0,0
9234,1,1
9236,0,0
9236,1,1
9238,0,0
9238,1,1
9240,0,0
9240,1,1
9242,0,0
9242,1,1
9244,0,0
9244,1,1
9246,0,0
9246,1,1
9248,0,0
9248,1,1
9250,0,0
9250,1,1
9252,0,0
9252,1,1
9254,0,0
9254,1,1
9256,0,0
9256,1,1
9258,0,0
9258,1,1
9260,0,0
9260,1,1
9262,0,0
9262,1,1
9264,0,0
9264,1,1
9266,0,0
9266,1,1
9268,0,0
9268,1,1
9270,0,0
9270,1,1
9272,0,0
9272,1,1
9274,0,0
9274,1,1
9276,0,0
9276,1,1
9278,0,0
9278,1,1
9280,0,0
9280,1,1
9282,0,0
9282,1,1
9284,0,0
9284,1,1
9286,0,0
9286,1,1
9288,0,0
9288,1,1
9290,0,0
9290,1,1
9292,0,0
9292,1,1
9294,0,0
9294,1,1
9296,0,0
9296,1,1
9298,0,0
9298,1,1
9300,0,0
9300,1,1
9302,0,0
9302,1,1
9304,0,0
9304,1,1
9306,0,0
9306,1,1
9308,0,0
9308,1,1
9310,0,0
9310,1,1
9312,0,0
9312,1,1
9314,0,0
9314,1,1
9316,0,0
9316,1,1
9318,0,0
9318,1,1
9320,0,0
9320,1,1
9322,0,0
9322,1,1
9324,0,0
9324,1,1
9326,0,0
9326,1,1
9328,0,0
9328,1,1
9330,0,0
9330,1,1
9332,0,0
9332,1,1
9334,0,0
9334,1,1
9336,0,0
9336,1,1
9338,0,0
9338,1,1
9340,0,0
9340,1,1
9342,0,0
9342,1,1
9344,0,0
9344,1,1
9346,0,0
9346,1,1
9348,0,0
9348,1,1
9350,0,0
9350,1,1
9352,0,0
9352,1,1
9354,0,0
9354,1,1
9356,0,0
9356,1,1
9358,0,0
9358,1,1
9360,0,0
9360,1,1
9362,0,0
9362,1,1
9364,0,0
9364,1,1
9366,0,0
9366,1,1
9368,0,0
9368,1,1
9370,0,0
9370,1,1
9372,0,0
9372,1,1
9374,0,0
9374,1,1
9376,0,0
9376,1,1
9378,0,0
9378,1,1
9380,0,0
9380,1,1
9382,0,0
9382,1,1
9384,0,0
9384,1,1
9386,0,0
9386,1,1
9388,0,0
9388,1,1
9390,0,0
9390,1,1
9392,0,0
9392,1,1
9394,0,0
9394,1,1
9396,0,0
9396,1,1
9398,0,0
9398,1,1
